wannier90 format for vmcdry.out or HPHI -sdry
         5
       343
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1
   -3   -3   -3    1    1   0.0153608617   0.0002397845
   -3   -3   -3    1    2   0.0153755270   0.0002396834
   -3   -3   -3    1    3   0.0154101813   0.0002398865
   -3   -3   -3    1    4   0.0153713872   0.0002396503
   -3   -3   -3    1    5   0.0153794772   0.0002399901
   -3   -3   -3    2    1   0.0153755270   0.0002396675
   -3   -3   -3    2    2   0.0153662335   0.0002396671
   -3   -3   -3    2    3   0.0153899953   0.0002398456
   -3   -3   -3    2    4   0.0153738870   0.0002395859
   -3   -3   -3    2    5   0.0154048799   0.0002398968
   -3   -3   -3    3    1   0.0154101815   0.0002398684
   -3   -3   -3    3    2   0.0153899953   0.0002398527
   -3   -3   -3    3    3   0.0154034903   0.0002400307
   -3   -3   -3    3    4   0.0153858537   0.0002398412
   -3   -3   -3    3    5   0.0154466728   0.0002401399
   -3   -3   -3    4    1   0.0153713875   0.0002396411
   -3   -3   -3    4    2   0.0153738871   0.0002396041
   -3   -3   -3    4    3   0.0153858536   0.0002398580
   -3   -3   -3    4    4   0.0153578171   0.0002396521
   -3   -3   -3    4    5   0.0154007025   0.0002398728
   -3   -3   -3    5    1   0.0153794772   0.0002399912
   -3   -3   -3    5    2   0.0154048799   0.0002399133
   -3   -3   -3    5    3   0.0154466726   0.0002401585
   -3   -3   -3    5    4   0.0154007022   0.0002398827
   -3   -3   -3    5    5   0.0154028388   0.0002401624
   -3   -3   -2    1    1   0.0322647490   0.0004368028
   -3   -3   -2    1    2   0.0321888822   0.0004379517
   -3   -3   -2    1    3   0.0322620316   0.0004385613
   -3   -3   -2    1    4   0.0321854530   0.0004379951
   -3   -3   -2    1    5   0.0323587563   0.0004367099
   -3   -3   -2    2    1   0.0321888571   0.0004379801
   -3   -3   -2    2    2   0.0321265845   0.0004401542
   -3   -3   -2    2    3   0.0321814694   0.0004405199
   -3   -3   -2    2    4   0.0320919617   0.0004394247
   -3   -3   -2    2    5   0.0322841948   0.0004380382
   -3   -3   -2    3    1   0.0322620176   0.0004385959
   -3   -3   -2    3    2   0.0321813605   0.0004405146
   -3   -3   -2    3    3   0.0322531332   0.0004413739
   -3   -3   -2    3    4   0.0321774554   0.0004405880
   -3   -3   -2    3    5   0.0323610045   0.0004386759
   -3   -3   -2    4    1   0.0321854492   0.0004380147
   -3   -3   -2    4    2   0.0320918166   0.0004394018
